URL,Nor/Mal,has_ip,long_url,is_shortened,has_at_symbol,has_double_slash,has_dash,subdomain_count,is_https,domain_reg_length,has_favicon,non_standard_port
http://jyrxcv.uwnc.social,1,0,25,1,0,0,0,1,0,3,1,1
http://sssddfw.pwoi.skin,1,0,24,1,0,0,0,1,0,4,0,1
http://song1.gtaro.ink,1,0,22,1,0,0,0,1,0,3,1,0
http://hgtfcv.oshr.casa,1,0,23,1,0,0,0,1,0,2,0,0
http://jrdv.emvu.group,1,0,22,1,0,0,0,1,0,4,0,1
http://fdcgr.akoi.expert,1,0,24,1,0,0,0,1,0,4,1,1
http://itcx.oienx.fyi,1,0,21,1,0,0,0,1,0,3,1,1
http://frx.einxh.asia,1,0,21,1,0,0,0,1,0,3,0,1
http://iop.golzw.loan,1,0,21,1,0,0,0,1,0,2,0,0
http://jtxcv.xnowe.rocks,1,0,24,1,0,0,0,1,0,3,0,0
http://plejs.qngcb.com,1,0,22,1,0,0,0,1,0,3,1,1
http://twcnh.dvcho.com,1,0,22,1,0,0,0,1,0,3,0,0
http://cymkv.hgyam.com,1,0,22,1,0,0,0,1,0,4,0,1
skm.ilogenskk.com/,1,0,18,1,0,0,0,-1,0,2,0,1
skk.ilogenvc.com,1,0,16,1,0,0,0,-1,0,1,0,1
mks.ilogendkm.com/,1,0,18,1,0,0,0,-1,0,4,0,0
kgm.ilogekgvm.com,1,0,17,1,0,0,0,-1,0,1,0,0
km.ilogengs.com,1,0,15,1,0,0,0,-1,0,1,0,0
hg.ilogengc.com/,1,0,16,1,0,0,0,-1,0,2,0,0
dms.ilogsps.com,1,0,15,1,0,0,0,-1,0,1,1,1
bkm.ilogenvc.com/,1,0,17,1,0,0,0,-1,0,4,1,0
kgm.ilogekgvm.com/,1,0,18,1,0,0,0,-1,0,1,1,0
https://c11.kr/1axri,1,0,20,1,0,0,0,0,1,4,0,1
gk.ilognoild.com,1,0,16,1,0,0,0,-1,0,2,1,1
http://nomxe.noex.social,1,0,24,1,0,0,0,1,0,2,1,1
http://nomxe.noex.social,1,0,24,1,0,0,0,1,0,4,1,0
http://hdezx.toms.social,1,0,24,1,0,0,0,1,0,2,1,0
http://jyrxcv.uwnc.social,1,0,25,1,0,0,0,1,0,2,1,0
http://hlptg.dvcho.com,1,0,22,1,0,0,0,1,0,3,0,0
hg.ilogengc.com/,1,0,16,1,0,0,0,-1,0,3,0,1
bkm.ilogenvc.com/,1,0,17,1,0,0,0,-1,0,2,1,1
http://stoi2.vixto.life,1,0,23,1,0,0,0,1,0,1,0,0
http://kfdcv.noex.social,1,0,24,1,0,0,0,1,0,3,1,0
www.hjtxc.toms.social,1,0,21,1,0,0,0,-1,0,2,1,1
http://jyrxcv.uwnc.social,1,0,25,1,0,0,0,1,0,3,0,1
www.dsmbo.uwnc.social,1,0,21,1,0,0,0,-1,0,2,1,0
http://kjufv.cous.social,1,0,24,1,0,0,0,1,0,4,0,1
http://ufcbsd.toms.social,1,0,25,1,0,0,0,1,0,4,1,1
hg.ilogengc.com/,1,0,16,1,0,0,0,-1,0,1,1,1
bkm.ilogenvc.com/,1,0,17,1,0,0,0,-1,0,4,1,1
skk.ilogenvc.com,1,0,16,1,0,0,0,-1,0,3,0,0
http://hdezx.toms.social,1,0,24,1,0,0,0,1,0,3,0,1
http://einxi.uwnc.social,1,0,24,1,0,0,0,1,0,1,0,0
http://kfdcv.noex.social,1,0,24,1,0,0,0,1,0,4,0,1
http://ktce.sentr.expert,1,0,24,1,0,0,0,1,0,3,0,0
http://htesz.xnowe.rocks,1,0,24,1,0,0,0,1,0,4,1,1
http://eolsr.qngcb.com,1,0,22,1,0,0,0,1,0,1,0,1
http://fjcyr.ykqhd.com,1,0,22,1,0,0,0,1,0,2,1,0
http://lnmfg.qrgbn.com,1,0,22,1,0,0,0,1,0,1,0,0
skk.ilogenvc.com,1,0,16,1,0,0,0,-1,0,3,1,1
mkg.ilogekonk.com/,1,0,18,1,0,0,0,-1,0,3,1,0
skk.ilogenvc.com,1,0,16,1,0,0,0,-1,0,1,1,1
skk.ilogenvc.com,1,0,16,1,0,0,0,-1,0,2,0,0
http://lipqn.dvcho.com,1,0,22,1,0,0,0,1,0,4,1,0
skm.ilogenck.com/,1,0,17,1,0,0,0,-1,0,3,1,0
http://nomxe.noex.social,1,0,24,1,0,0,0,1,0,1,1,0
skk.ilogenvc.com,1,0,16,1,0,0,0,-1,0,3,0,1
http://as02.j8yt.wtf,1,0,20,1,0,0,0,1,0,1,0,1
www.hjtxc.toms.social,1,0,21,1,0,0,0,-1,0,1,0,0
http://frx.sentr.expert,1,0,23,1,0,0,0,1,0,4,0,0
http://znux.xnowe.rocks,1,0,23,1,0,0,0,1,0,3,0,0
http://klidsc.oienx.fyi,1,0,23,1,0,0,0,1,0,1,1,0
www.dsmbo.uwnc.social,1,0,21,1,0,0,0,-1,0,1,1,0
http://tgscv.eiftx.asia,1,0,23,1,0,0,0,1,0,1,1,1
http://yfgd3.ponm3.hair,1,0,23,1,0,0,0,1,0,4,1,1
http://kfdcv.noex.social,1,0,24,1,0,0,0,1,0,2,1,0
http://kjufv.cous.social,1,0,24,1,0,0,0,1,0,2,1,0
http://oshih.ykqhd.com,1,0,22,1,0,0,0,1,0,1,1,1
http://pgzfv.qngcb.com,1,0,22,1,0,0,0,1,0,2,1,1
gk.ilognoild.com,1,0,16,1,0,0,0,-1,0,2,1,0
skm.ilogenskk.com/,1,0,18,1,0,0,0,-1,0,4,0,0
kks.logesmk.com/,1,0,16,1,0,0,0,-1,0,2,1,1
kkm.ilogensm.com/,1,0,17,1,0,0,0,-1,0,3,0,0
http://plvny.bhsav.com,1,0,22,1,0,0,0,1,0,4,0,0
bkm.ilogenvc.com/,1,0,17,1,0,0,0,-1,0,1,0,0
jtsx.sentr.expert,1,0,17,1,0,0,0,-1,0,1,1,1
iox.fnb4.media,1,0,14,1,0,0,0,-1,0,2,0,0
https://bit.ly/3ESvbYb,1,0,22,1,0,0,0,0,1,2,1,1
http://uicv.eiftx.asia,1,0,22,1,0,0,0,1,0,3,1,1
http://ufcbsd.toms.social,1,0,25,1,0,0,0,1,0,1,1,0
http://s18.ify9.wtf,1,0,19,1,0,0,0,1,0,1,1,1
http://nomxe.noex.social,1,0,24,1,0,0,0,1,0,2,0,0
http://molzx.hoiz.rocks,1,0,23,1,0,0,0,1,0,1,0,0
http://jtxcv.xnowe.rocks,1,0,24,1,0,0,0,1,0,2,1,0
http://jkyxc.emvu.group,1,0,23,1,0,0,0,1,0,4,0,0
http://jhfgv.cous.social,1,0,24,1,0,0,0,1,0,3,0,0
http://hdiqz.isnf.asia,1,0,22,1,0,0,0,1,0,1,0,0
http://ghfdfb.ysbn.quest,1,0,24,1,0,0,0,1,0,3,0,1
http://frx.sentr.expert,1,0,23,1,0,0,0,1,0,3,0,1
http://frx.einxh.asia,1,0,21,1,0,0,0,1,0,4,0,1
http://fdcgr.akoi.expert,1,0,24,1,0,0,0,1,0,4,1,0
http://twcnh.dvcho.com,1,0,22,1,0,0,0,1,0,1,1,1
skm.ilogenskk.com/,1,0,18,1,0,0,0,-1,0,2,0,0
skk.ilogenvc.com,1,0,16,1,0,0,0,-1,0,2,0,0
skk.ilogenck.com/,1,0,17,1,0,0,0,-1,0,4,0,1
sk.ilogensmi.com/,1,0,17,1,0,0,0,-1,0,4,1,0
kso.lotteglogins.com/,1,0,21,1,0,0,0,-1,0,2,0,1
ksm.techtarg.com/,1,0,17,1,0,0,0,-1,0,4,1,0
ksm.logenksn.co/,1,0,16,1,0,0,0,-1,0,4,0,0
km.ilogengs.com,1,0,15,1,0,0,0,-1,0,3,1,0
kks.logesmk.com/,1,0,16,1,0,0,0,-1,0,2,0,1
kkg.ilogensnb.com/,1,0,18,1,0,0,0,-1,0,3,0,0
kkb.techtarg.com/,1,0,17,1,0,0,0,-1,0,4,1,1
kgm.ilogekgvm.com/,1,0,18,1,0,0,0,-1,0,1,1,0
gms.logessml.com/,1,0,17,1,0,0,0,-1,0,1,0,0
gk.ilognoild.com,1,0,16,1,0,0,0,-1,0,2,1,1
bks.ilogsnsmi.com/,1,0,18,1,0,0,0,-1,0,3,1,0
http://frx.sentr.expert,1,0,23,1,0,0,0,1,0,4,1,0
http://hoi.vixto.life,1,0,21,1,0,0,0,1,0,4,0,0
http://ydcv.xnowe.rocks,1,0,23,1,0,0,0,1,0,2,0,1
http://hoi.vixto.life,1,0,21,1,0,0,0,1,0,4,0,1
http://njlnn.dvcho.com,1,0,22,1,0,0,0,1,0,4,1,1
http://oshih.ykqhd.com,1,0,22,1,0,0,0,1,0,2,1,1
http://hogob.qrgbn.com,1,0,22,1,0,0,0,1,0,4,1,0
smk.logensm.com/,1,0,16,1,0,0,0,-1,0,1,0,0
smk.logensm.com/,1,0,16,1,0,0,0,-1,0,4,0,0
smk.logensm.com/,1,0,16,1,0,0,0,-1,0,3,1,1
http://klidsc.oienx.fyi,1,0,23,1,0,0,0,1,0,3,1,0
http://uicv.eiftx.asia,1,0,22,1,0,0,0,1,0,1,0,1
http://rztuu.dvcho.com,1,0,22,1,0,0,0,1,0,1,0,0
http://oshih.ykqhd.com,1,0,22,1,0,0,0,1,0,2,1,1
kkm.ilogenciskn.com/,1,0,20,1,0,0,0,-1,0,3,0,0
http://nrsc.eifot.in,1,0,20,1,0,0,0,1,0,3,0,1
http://gscwz.eifot.bio,1,0,22,1,0,0,0,1,0,1,1,0
http://n06.m9uy.wtf,1,0,19,1,0,0,0,1,0,3,0,0
http://htesz.xnowe.rocks,1,0,24,1,0,0,0,1,0,4,1,1
http://v07.o3er.wtf,1,0,19,1,0,0,0,1,0,3,1,0
http://nb9.j8yt.wtf,1,0,19,1,0,0,0,1,0,4,1,1
http://ss2.p7tf.wtf,1,0,19,1,0,0,0,1,0,4,0,0
http://a13.z5dg.wtf,1,0,19,1,0,0,0,1,0,1,0,1
http://youtube.eifot.bio,1,0,24,1,0,0,0,1,0,2,0,0
http://oshih.ykqhd.com,1,0,22,1,0,0,0,1,0,1,1,1
http://dvznz.dvcho.com,1,0,22,1,0,0,0,1,0,4,1,0
https://nks.kshalfsmsik.com,1,0,27,1,0,0,0,1,1,1,0,0
kkm.ilogenodm.com,1,0,17,1,0,0,0,-1,0,2,0,1
http://nrsc.eifot.in,1,0,20,1,0,0,0,1,0,1,1,0
http://c02.m9uy.wtf,1,0,19,1,0,0,0,1,0,1,1,0
http://gscwz.eifot.bio,1,0,22,1,0,0,0,1,0,3,1,0
http://nrsc.eifot.in,1,0,20,1,0,0,0,1,0,2,1,0
http://b04.mh5j.wtf,1,0,19,1,0,0,0,1,0,2,0,0
http://m04.m9uy.wtf,1,0,19,1,0,0,0,1,0,4,0,0
http://ss1.p7tf.wtf,1,0,19,1,0,0,0,1,0,1,1,1
http://ss1.o3er.wtf,1,0,19,1,0,0,0,1,0,1,0,1
http://gscwz.eifot.bio,1,0,22,1,0,0,0,1,0,1,0,0
http://c11.m9uy.wtf,1,0,19,1,0,0,0,1,0,3,1,1
http://cc12.p7tf.wtf,1,0,20,1,0,0,0,1,0,3,1,0
http://a15.z5dg.wtf,1,0,19,1,0,0,0,1,0,4,0,0
http://youtube.eifot.bio,1,0,24,1,0,0,0,1,0,3,0,0
http://p021.p7tf.wtf,1,0,20,1,0,0,0,1,0,2,0,0
http://a06.z5dg.wtf,1,0,19,1,0,0,0,1,0,3,1,0
http://c05.m9uy.wtf,1,0,19,1,0,0,0,1,0,2,1,1
http://v11.o3er.wtf,1,0,19,1,0,0,0,1,0,2,0,0
https://funding.do/8L1H,1,0,23,1,0,0,0,0,1,2,1,0
http://xrcwy.qngcb.com,1,0,22,1,0,0,0,1,0,1,1,0
http://cujan.qrgbn.com,1,0,22,1,0,0,0,1,0,2,1,0
km.ilogensm.co,1,0,14,1,0,0,0,-1,0,4,0,0
http://ss19.p7tf.wtf,1,0,20,1,0,0,0,1,0,2,1,1
http://ktce.sentr.expert,1,0,24,1,0,0,0,1,0,2,0,1
bo.smsmak.com,1,0,13,1,0,0,0,-1,0,3,0,0
http://eioe.eifot.in,1,0,20,1,0,0,0,1,0,3,1,1
skk.ilogensma.com,1,0,17,1,0,0,0,-1,0,3,1,0
http://youtube.eifot.bio¿Ü,1,0,26,1,0,0,0,1,0,4,0,0
http://y34.m9hg.wtf,1,0,19,1,0,0,0,1,0,1,1,1
xbu.d9r3.media,1,0,14,1,0,0,0,-1,0,3,0,1
http://trvccx.hsdrc.social,1,0,26,1,0,0,0,1,0,3,1,1
http://y21.x2rt.wtf,1,0,19,1,0,0,0,1,0,3,0,0
http://gscwz.eifot.bio,1,0,22,1,0,0,0,1,0,3,1,0
http://n01.m9uy.wtf,1,0,19,1,0,0,0,1,0,1,0,0
http://y79.v7th.wtf,1,0,19,1,0,0,0,1,0,2,1,0
http://ss3.p7tf.wtf,1,0,19,1,0,0,0,1,0,4,0,1
http://jtgv.sun8.hair,1,0,21,1,0,0,0,1,0,2,1,1
http://v02.o3er.wtf,1,0,19,1,0,0,0,1,0,4,1,1
http://jyrxcv.uwnc.social,1,0,25,1,0,0,0,1,0,3,0,1
http://kjufv.cous.social,1,0,24,1,0,0,0,1,0,2,1,1
http://nomxe.noex.social,1,0,24,1,0,0,0,1,0,2,1,0
http://frx.einxh.asia,1,0,21,1,0,0,0,1,0,2,1,0
ce.p5rp.media,1,0,13,1,0,0,0,-1,0,2,1,1
http://gdfev.wicuz.casa,1,0,23,1,0,0,0,1,0,1,1,1
nocvus.pousn.com,1,0,16,1,0,0,0,-1,0,3,1,0
http://jtqlp.dvcho.com,1,0,22,1,0,0,0,1,0,3,0,1
http://cujan.qrgbn.com,1,0,22,1,0,0,0,1,0,1,1,1
http://oshih.ykqhd.com,1,0,22,1,0,0,0,1,0,4,1,1
smo.ilogensims.com/,1,0,19,1,0,0,0,-1,0,2,1,0
skn.ilogenbi.com/,1,0,17,1,0,0,0,-1,0,3,0,1
kks.logesmk.com/,1,0,16,1,0,0,0,-1,0,2,1,0
km.ilogensm.co,1,0,14,1,0,0,0,-1,0,4,0,1
http://y18.x2rt.wtf,1,0,19,1,0,0,0,1,0,4,1,1
http://y72.v7th.wtf,1,0,19,1,0,0,0,1,0,4,1,0
http://s06.x2rt.wtf,1,0,19,1,0,0,0,1,0,3,1,1
http://y36.m9hg.wtf,1,0,19,1,0,0,0,1,0,2,1,0
http://y79.v7th.wtf,1,0,19,1,0,0,0,1,0,1,0,0
http://htesz.xnowe.rocks,1,0,24,1,0,0,0,1,0,4,0,1
bsm.halfsmsni.com,1,0,17,1,0,0,0,-1,0,4,1,1
http://hdezx.toms.social,1,0,24,1,0,0,0,1,0,4,0,0
http://gscwz.eifot.bio,1,0,22,1,0,0,0,1,0,1,0,0
http://jyux.eifot.bio,1,0,21,1,0,0,0,1,0,4,1,1
http://htesz.xnowe.rocks,1,0,24,1,0,0,0,1,0,2,0,0
http://kjufv.cous.social,1,0,24,1,0,0,0,1,0,4,1,0
http://hgfgd.soucv.casa,1,0,23,1,0,0,0,1,0,4,0,0
http://n01.m9uy.wtf,1,0,19,1,0,0,0,1,0,2,0,0
http://nrsc.eifot.in,1,0,20,1,0,0,0,1,0,2,0,1
http://ktce.sentr.expert,1,0,24,1,0,0,0,1,0,1,0,1
http://jyux.eifot.bio,1,0,21,1,0,0,0,1,0,2,0,0
http://urecba.xybk.casa,1,0,23,1,0,0,0,1,0,3,0,1
http://ufcbsd.toms.social,1,0,25,1,0,0,0,1,0,1,0,1
http://hyfc.sun8.hair,1,0,21,1,0,0,0,1,0,2,1,1
http://c05.m9uy.wtf,1,0,19,1,0,0,0,1,0,4,0,1
http://jcves.onswe.fyi,1,0,22,1,0,0,0,1,0,1,1,0
http://pmsx.eifot.bio,1,0,21,1,0,0,0,1,0,4,0,1
http://znux.xnowe.rocks,1,0,23,1,0,0,0,1,0,3,0,1
http://youtube.eifot.bio,1,0,24,1,0,0,0,1,0,2,0,0
jtsx.sentr.expert,1,0,17,1,0,0,0,-1,0,3,0,1
http://fdcgr.akoi.expert,1,0,24,1,0,0,0,1,0,3,0,1
http://tbupz.qngcb.com,1,0,22,1,0,0,0,1,0,3,1,1
http://habtp.qngcb.com,1,0,22,1,0,0,0,1,0,4,1,1
http://jtqlp.dvcho.com,1,0,22,1,0,0,0,1,0,1,0,0
http://ktce.sentr.expert,1,0,24,1,0,0,0,1,0,3,1,0
http://twhmc.qngcb.com,1,0,22,1,0,0,0,1,0,1,0,1
http://pyhuz.dvcho.com,1,0,22,1,0,0,0,1,0,3,0,1
http://han.gl/ifBHE,1,0,19,1,0,0,0,0,0,2,1,0
http://pmxc.xnowe.rocks,1,0,23,1,0,0,0,1,0,1,1,1
http://zfrga.dvcho.com,1,0,22,1,0,0,0,1,0,1,1,0
http://akuka.qngcb.com,1,0,22,1,0,0,0,1,0,2,1,1
kkb.techtarg.com/,1,0,17,1,0,0,0,-1,0,4,0,1
skk.ilogensma.com,1,0,17,1,0,0,0,-1,0,1,1,1
kgm.ilogekgvm.com,1,0,17,1,0,0,0,-1,0,1,0,1
kmg.lottegskkm.com,1,0,18,1,0,0,0,-1,0,1,1,1
sm.ilognoism.com,1,0,16,1,0,0,0,-1,0,2,0,1
http://cc1.p7tf.wtf,1,0,19,1,0,0,0,1,0,4,0,0
http://hudcv.novt.casa,1,0,22,1,0,0,0,1,0,1,1,1
http://n08.m9uy.wtf,1,0,19,1,0,0,0,1,0,3,0,1
http://iku5.iadk.hair,1,0,21,1,0,0,0,1,0,2,0,0
http://fderdfv.svyw.hair,1,0,24,1,0,0,0,1,0,1,1,1
http://s08.x2rt.wtf,1,0,19,1,0,0,0,1,0,1,1,1
http://gios.polz.beauty,1,0,23,1,0,0,0,1,0,1,0,0
http://a05.z5dg.wtf,1,0,19,1,0,0,0,1,0,2,1,0
http://fdcgr.akoi.expert,1,0,24,1,0,0,0,1,0,2,0,1
http://v07.o3er.wtf,1,0,19,1,0,0,0,1,0,3,0,1
http://st01.bxg9.wtf,1,0,20,1,0,0,0,1,0,1,0,0
http://y79.v7th.wtf,1,0,19,1,0,0,0,1,0,1,1,0
http://vbuos.qngcb.com,1,0,22,1,0,0,0,1,0,2,0,0
mgn.logesk.com/,1,0,15,1,0,0,0,-1,0,3,0,0
http://nlpdn.iuqvn.com,1,0,22,1,0,0,0,1,0,1,1,0
http://mytuc.dvcho.com,1,0,22,1,0,0,0,1,0,1,1,1
https://c11.kr/1bxbw,1,0,20,1,0,0,0,0,1,1,0,1
http://pbqve.iuqvn.com,1,0,22,1,0,0,0,1,0,4,0,1
http://qazkx.dvcho.com,1,0,22,1,0,0,0,1,0,4,0,1
http://bit.ly/3Pjutql,1,0,21,1,0,0,0,0,0,4,1,0
https://c11.kr/1bxbw,1,0,20,1,0,0,0,0,1,4,0,0
https://c11.kr/1ak6y,1,0,20,1,0,0,0,0,1,3,1,1
www.dsmbo.uwnc.social,1,0,21,1,0,0,0,-1,0,3,0,0
oiane.xcp8.cyou,1,0,15,1,0,0,0,-1,0,4,0,0
http://b11.je3m.wtf,1,0,19,1,0,0,0,1,0,2,1,1
http://ghjrx.zbcu.hair,1,0,22,1,0,0,0,1,0,1,1,0
http://an3.m9uy.wtf,1,0,19,1,0,0,0,1,0,3,0,0
http://ghe23.ponm3.hair,1,0,23,1,0,0,0,1,0,1,0,0
http://vbuos.qngcb.com,1,0,22,1,0,0,0,1,0,3,0,0
http://fjysw.dvcho.com,1,0,22,1,0,0,0,1,0,4,1,0
http://zhasq.iuqvn.com,1,0,22,1,0,0,0,1,0,4,0,0
kks.logesk.com/,1,0,15,1,0,0,0,-1,0,3,0,1
https://c11.kr/1bzm7,1,0,20,1,0,0,0,0,1,3,1,1
c11.kr/1bzr2,1,0,12,1,0,0,0,-1,0,3,0,1
http://jtqlp.dvcho.com,1,0,22,1,0,0,0,1,0,2,1,0
http://dafjb.mtzpk.com,1,0,22,1,0,0,0,1,0,2,1,0
http://c11.kr/1bzr2,1,0,19,1,0,0,0,0,0,4,1,1
http://molzx.hoiz.rocks,1,0,23,1,0,0,0,1,0,2,1,0
http://j6ys.wuv.gen.in,1,0,22,1,0,0,0,2,0,2,0,0
http://nrsc.eifot.in,1,0,20,1,0,0,0,1,0,4,1,1
http://jydcbsx.oienx.fyi,1,0,24,1,0,0,0,1,0,1,1,1
http://jggtc.zvowu.art,1,0,22,1,0,0,0,1,0,2,0,0
http://n12.klp3.wtf,1,0,19,1,0,0,0,1,0,2,1,1
http://as09.j8yt.wtf,1,0,20,1,0,0,0,1,0,1,1,0
http://htesz.xnowe.rocks,1,0,24,1,0,0,0,1,0,1,0,0
http://a01.x2rt.wtf,1,0,19,1,0,0,0,1,0,4,0,0
http://tbupz.qngcb.com,1,0,22,1,0,0,0,1,0,4,0,1
http://bit.ly/1E,1,0,16,1,0,0,0,0,0,3,0,1
http://wavhm.iuqvn.com,1,0,22,1,0,0,0,1,0,3,0,0
http://qcqoy.dvcho.com,1,0,22,1,0,0,0,1,0,3,0,1
http://tbijy.viibx.com,1,0,22,1,0,0,0,1,0,2,0,0
http://tbijy.viibx.com/,1,0,23,1,0,0,0,1,0,1,1,0
http://kkm.ilogeka.com/,1,0,23,1,0,0,0,1,0,3,0,1
c11.kr/1bzr2,1,0,12,1,0,0,0,-1,0,2,1,0
http://kkm.ilogeka.com/,1,0,23,1,0,0,0,1,0,1,0,0
http://tbijy.viibx.com/,1,0,23,1,0,0,0,1,0,1,1,0
http://tbijy.viibx.com,1,0,22,1,0,0,0,1,0,2,1,0
https://han.gl/KzPRh,1,0,20,1,0,0,0,0,1,1,1,0
http://tbijy.viibx.com/,1,0,23,1,0,0,0,1,0,2,0,1
http://jhfgv.cous.social,1,0,24,1,0,0,0,1,0,1,0,0
http://dfse.oksn.miami,1,0,22,1,0,0,0,1,0,2,1,1
http://hgfr.nhu7.hair,1,0,21,1,0,0,0,1,0,1,1,1
http://ktce.sentr.expert,1,0,24,1,0,0,0,1,0,3,1,1
http://eolsr.qngcb.com,1,0,22,1,0,0,0,1,0,2,0,1
http://tbijy.viibx.com,1,0,22,1,0,0,0,1,0,4,1,0
http://vbuos.qngcb.com,1,0,22,1,0,0,0,1,0,4,1,0
http://kkm.ilogeka.com/,1,0,23,1,0,0,0,1,0,2,0,1
http://bos.kshalfsmsik.com,1,0,26,1,0,0,0,1,0,2,1,1
http://bo.smsmak.com,1,0,20,1,0,0,0,1,0,2,1,0
http://kkm.ilogenciskn.com/,1,0,27,1,0,0,0,1,0,1,1,0
http://sm.ilognoism.com,1,0,23,1,0,0,0,1,0,1,0,1
http://bo.ilogenci.com/,1,0,23,1,0,0,0,1,0,1,0,0
http://htxv.emvu.group,1,0,22,1,0,0,0,1,0,3,0,0
http://kfewx.townr.kr,1,0,21,1,0,0,0,1,0,2,0,0
http://coia.fnb4.media,1,0,22,1,0,0,0,1,0,3,1,1
http://ccib.xopl.group,1,0,22,1,0,0,0,1,0,1,0,1
http://TRgf.ptks.hair,1,0,21,1,0,0,0,1,0,2,0,1
http://grjhj.nshi.miami,1,0,23,1,0,0,0,1,0,2,1,1
http://jgdcv.soucv.casa,1,0,23,1,0,0,0,1,0,4,1,1
http://puebh.qrgbn.com,1,0,22,1,0,0,0,1,0,1,1,0
http://vpbat.dvcho.com,1,0,22,1,0,0,0,1,0,1,0,0
http://oshih.ykqhd.com,1,0,22,1,0,0,0,1,0,3,0,1
http://xsxev.iuqvn.com,1,0,22,1,0,0,0,1,0,1,1,0
http://67q.hzxqv.com?vn2jfl,1,0,27,1,0,0,0,1,0,1,0,1
http://dxqyp.iuqvn.com,1,0,22,1,0,0,0,1,0,4,0,0
http://mmk.ilogenmd.com/,1,0,24,1,0,0,0,1,0,1,1,1
http://kkm.ilogeka.com/,1,0,23,1,0,0,0,1,0,2,0,0
https://han.gl/WERpa,1,0,20,1,0,0,0,0,1,4,0,1
http://bsk.ilogenmib.com,1,0,24,1,0,0,0,1,0,1,1,1
https://buly.kr/4QgGRbp,1,0,23,1,0,0,0,0,1,3,0,0
https://c11.kr/1c26h,1,0,20,1,0,0,0,0,1,4,0,0
http://habtp.qngcb.com,1,0,22,1,0,0,0,1,0,2,1,1
http://jkhex2.usoe.hair,1,0,23,1,0,0,0,1,0,2,0,1
http://eioe.eifot.in,1,0,20,1,0,0,0,1,0,1,0,1
http://sp.eiftx.asia,1,0,20,1,0,0,0,1,0,2,0,1
http://jtsx.sentr.expert,1,0,24,1,0,0,0,1,0,3,1,0
http://klidsc.oienx.fyi,1,0,23,1,0,0,0,1,0,2,1,1
http://frx.einxh.asia,1,0,21,1,0,0,0,1,0,2,1,0
http://jtgv.sun8.hair,1,0,21,1,0,0,0,1,0,1,0,1
http://zuwjj.dvcho.com,1,0,22,1,0,0,0,1,0,3,1,0
http://xsxev.iuqvn.com,1,0,22,1,0,0,0,1,0,3,1,0
http://umxcv.qngcb.com,1,0,22,1,0,0,0,1,0,3,1,0
http://oshih.ykqhd.com,1,0,22,1,0,0,0,1,0,1,0,0
http://tkthg.qrgbn.com,1,0,22,1,0,0,0,1,0,3,0,0
http://gk.ilognoild.com,1,0,23,1,0,0,0,1,0,2,1,0
http://mkk.logensm.com/,1,0,23,1,0,0,0,1,0,4,0,0
http://bo.ilogenci.com/,1,0,23,1,0,0,0,1,0,2,1,0
http://n02.m9uy.wtf,1,0,19,1,0,0,0,1,0,2,0,1
http://n07.m8yt.wtf,1,0,19,1,0,0,0,1,0,4,0,1
http://hjffddc.pwoi.skin,1,0,24,1,0,0,0,1,0,2,1,0
http://rkkyj.dvcho.com,1,0,22,1,0,0,0,1,0,3,0,1
http://nkm.ilogencu.com,1,0,23,1,0,0,0,1,0,4,1,0
http://bkk.cjlogistsi.com,1,0,25,1,0,0,0,1,0,1,1,1
https://c11.kr/1c8qj,1,0,20,1,0,0,0,0,1,2,1,1
http://st01.bxg9.wtf,1,0,20,1,0,0,0,1,0,4,1,0
http://y04.b6vt.wtf,1,0,19,1,0,0,0,1,0,2,0,0
http://s01.k9uy.wtf,1,0,19,1,0,0,0,1,0,4,1,1
http://hgtfcv.oshr.casa,1,0,23,1,0,0,0,1,0,1,1,1
http://jyux.eifot.bio,1,0,21,1,0,0,0,1,0,3,1,0
http://dxqyp.iuqvn.com,1,0,22,1,0,0,0,1,0,1,1,1
http://jzoyv.dvcho.com,1,0,22,1,0,0,0,1,0,1,1,0
http://etnyc.qngcb.com,1,0,22,1,0,0,0,1,0,1,1,1
https://c11.kr/1c8qj,1,0,20,1,0,0,0,0,1,3,0,1
http://dcvx.xvys.hair,1,0,21,1,0,0,0,1,0,4,0,0
http://c11.k9uy.wtf,1,0,19,1,0,0,0,1,0,2,1,1
http://m07.j5tv.wtf,1,0,19,1,0,0,0,1,0,2,1,0
http://by4.p3ev.wtf,1,0,19,1,0,0,0,1,0,4,0,1
http://by5.x7yu.wtf,1,0,19,1,0,0,0,1,0,1,0,1
http://npwec.dvcho.com,1,0,22,1,0,0,0,1,0,2,0,1
http://yrjul.qnggt.com,1,0,22,1,0,0,0,1,0,3,0,1
http://cujan.qrgbn.com,1,0,22,1,0,0,0,1,0,1,1,1
http://smi.ilogensim.com,1,0,24,1,0,0,0,1,0,2,1,0
http://msk.munjastor.com,1,0,24,1,0,0,0,1,0,4,1,0
http://kkn.cjlogistsi.com/,1,0,26,1,0,0,0,1,0,3,0,0
https://c11.kr/1c8qj,1,0,20,1,0,0,0,0,1,2,0,0
https://apply.do/AumG,1,0,21,1,0,0,0,0,1,1,0,0
http://nomxe.noex.social,1,0,24,1,0,0,0,1,0,2,0,0
http://bkk.cjlogistsi.com,1,0,25,1,0,0,0,1,0,1,1,1
http://siwz.eifot.bio,1,0,21,1,0,0,0,1,0,3,0,1
http://ktce.sentr.expert,1,0,24,1,0,0,0,1,0,4,1,1
